Onsite_Energy,Chemical_Potential,N_particles,E1,E1m2,E1p2
9.0,-0.07892014403581271,12.0,-93.39874763659485,-92.50792997028556,-92.66444871861275
8.984848484848486,-0.06376862888427581,12.0,-93.21692945477675,-92.35641481876533,-92.45232750649572
8.96969696969697,-0.04861711373268918,12.0,-93.03511127295654,-92.20489966724885,-92.2402062943803
8.954545454545453,-0.03346559858120912,12.0,-92.85329309114027,-92.05338451573292,-92.0280850822591
8.93939393939394,-0.01831408342975749,12.0,-92.67147490932011,-91.90186936421861,-91.81596387013207
8.924242424242424,-0.0031625682782276954,12.0,-92.489656727504,-91.75035421270194,-91.60384265801078
8.90909090909091,0.011988946873302098,12.0,-92.3078385456858,-91.59883906118529,-91.39172144587876
8.893939393939394,0.02714046202488163,12.0,-92.12602036386758,-91.44732390967262,-91.17960023377427
8.878787878787879,0.04229197717626931,12.0,-91.94420218204945,-91.29580875816373,-90.96747902165306
8.863636363636363,0.0574434923279199,12.0,-91.76238400023114,-91.14429360663986,-90.7553578095268
8.84848484848485,0.07259500747942127,12.0,-91.58056581841102,-90.9927784551285,-90.54323659740055
8.833333333333334,0.08774652263090132,12.0,-91.39874763659284,-90.84126330361674,-90.33111538528442
8.818181818181818,0.10289803778233875,12.0,-91.2169294547767,-90.68974815209673,-90.11899417315726
8.803030303030303,0.11804955293390407,12.0,-91.03511127295846,-90.53823300058787,-89.90687296104107
8.787878787878787,0.13320106808545518,12.0,-90.85329309114032,-90.38671784906835,-89.69475174892065
8.772727272727273,0.1483525832368855,12.0,-90.67147490932217,-90.23520269755545,-89.48263053679948
8.757575757575758,0.1635040983884366,12.0,-90.48965672750197,-90.08368754603808,-89.27050932467247
8.742424242424242,0.17865561353992376,12.0,-90.30783854568574,-89.93217239452235,-89.05838811255035
8.727272727272727,0.19380712869153172,12.0,-90.12602036386754,-89.78065724300279,-88.84626690043082
8.712121212121211,0.20895864384296914,12.0,-89.94420218204942,-89.62914209148929,-88.63414568831469
8.696969696969697,0.22411015899448472,12.0,-89.76238400023125,-89.47762693997963,-88.4220244761984
8.681818181818182,0.2392616741459861,12.0,-89.58056581841306,-89.32611178846072,-88.2099032640665
8.666666666666666,-0.1120754998241793,11.0,-89.41372934748595,-82.0803960141527,-88.9049029688909
8.651515151515152,-0.0969239846701484,11.0,-89.24706268081937,-81.94403237778899,-88.70793327192126
8.636363636363637,-0.08177246951857597,11.0,-89.08039601415256,-81.80766874142533,-88.51096357495156
8.621212121212121,-0.06662095437066995,11.0,-88.91372934748597,-81.6713051050617,-88.31399387798186
8.606060606060606,-0.05146943921701563,11.0,-88.74706268081925,-81.53494146869805,-88.11702418101191
8.590909090909092,-0.0363179240666156,11.0,-88.58039601415253,-81.39857783233447,-87.92005448404228
8.575757575757574,-0.021166408914716328,11.0,-88.41372934748595,-81.26221419597081,-87.72308478707274
8.56060606060606,-0.0060148937609980635,11.0,-88.24706268081934,-81.12585055960719,-87.52611509010308
8.545454545454547,0.009136621389700395,11.0,-88.08039601415268,-80.98948692324358,-87.32914539313322
8.530303030303031,0.024288136539411198,11.0,-87.91372934748598,-80.85312328687984,-87.13217569616366
8.515151515151514,0.039439651691743904,11.0,-87.74706268081938,-80.71675965051624,-86.93520599919383
8.5,0.05459116684382792,11.0,-87.58039601415275,-80.58039601415253,-86.73823630222421
8.484848484848484,0.0697426819929774,11.0,-87.41372934748593,-80.44403237778906,-86.54126660525445
8.469696969696969,0.08489419714585011,11.0,-87.24706268081933,-80.30766874142533,-86.34429690828469
8.454545454545455,0.10004571229879389,11.0,-87.08039601415265,-80.17130510506169,-86.14732721131514
8.43939393939394,0.11519722744998973,11.0,-86.91372934748583,-80.03494146869814,-85.95035751434548
8.424242424242424,-3.424242424242472,10.0,-86.75035421270549,-72.79268703053432,-86.48965672750397
8.40909090909091,-3.409090909090928,10.0,-86.59883906119114,-72.67147490932217,-86.30783854568578
8.393939393939394,-3.393939393939398,10.0,-86.4473239096723,-72.55026278811002,-86.12602036386757
8.378787878787879,-3.378787878787797,10.0,-86.2958087581616,-72.42905066689791,-85.94420218204938
8.363636363636363,-3.3636363636363953,10.0,-86.144293606642,-72.3078385456858,-85.76238400023128
8.348484848484848,-3.3484848484848655,10.0,-85.99277845512411,-72.18662642447364,-85.58056581841306
8.333333333333332,-3.3333333333332504,10.0,-85.84126330361451,-72.06541430325959,-85.39874763659482
8.318181818181817,-3.3181818181817846,10.0,-85.68974815209938,-71.94420218204937,-85.2169294547767
8.303030303030303,-3.303030303030255,10.0,-85.53823300058289,-71.82299006083724,-85.03511127295847
8.287878787878789,-3.2878787878788174,10.0,-85.38671784906812,-71.70177793962517,-84.85329309114027
8.272727272727273,-3.2727272727272094,10.0,-85.23520269755045,-71.58056581841304,-84.67147490932214
8.257575757575758,-3.257575757575758,10.0,-85.0836875460361,-71.45935369720097,-84.48965672750403
8.242424242424242,-3.2424242424242493,10.0,-84.93217239452021,-71.33814157598884,-84.30783854568377
8.227272727272727,-3.227272727272762,10.0,-84.7806572430114,-71.21692945477669,-84.12602036386757
8.212121212121213,-3.2121212121212395,10.0,-84.6291420914963,-71.0957173335646,-83.94420218204941
8.196969696969697,-3.1969696969697097,10.0,-84.47762693996702,-70.97450521235238,-83.76238400023121
8.181818181818183,-3.1818181818181515,10.0,-84.32611178845892,-70.85329309114042,-83.58056581841305
8.166666666666668,-3.1666666666666785,10.0,-84.17459663694859,-70.7320809699282,-83.39874763659486
8.151515151515152,-3.1515151515151416,10.0,-84.02308148542619,-70.61086884871607,-83.2169294547747
8.136363636363637,-3.1363636363636545,10.0,-83.87156633391857,-70.48965672750397,-83.03511127295648
8.121212121212121,-3.1212121212121033,10.0,-83.72005118240527,-70.3684446062898,-82.85329309114029
8.106060606060606,-3.106060606060616,10.0,-83.56853603088233,-70.24723248507972,-82.67147490932216
8.090909090909092,-3.0909090909090935,10.0,-83.41702087936639,-70.1260203638656,-82.48965672750396
8.075757575757576,-3.075757575757578,10.0,-83.26550572786132,-70.0048082426535,-82.3078385456857
8.06060606060606,-3.0606060606060623,10.0,-83.11399057633686,-69.88359612144339,-82.12602036386764
8.045454545454545,-3.0454545454545396,10.0,-82.96247542482595,-69.76238400023121,-81.9442021820494
8.03030303030303,-3.0303030303030027,10.0,-82.81096027331165,-69.64117187901908,-81.76238400022918
8.015151515151516,-3.0151515151515156,10.0,-82.65944512179433,-69.51995975780696,-81.58056581841298
8.0,-3.000000000000014,10.0,-82.50792997028097,-69.39874763659483,-81.39874763659488
7.984848484848484,-2.9848484848485484,10.0,-82.35641481876249,-69.27753551538072,-81.21692945477676
7.96969696969697,-2.9696969696969617,10.0,-82.20489966724942,-69.15632339417064,-81.03511127295847
7.954545454545454,-2.954545454545446,10.0,-82.0533845157286,-69.0351112729585,-80.85329309114033
7.9393939393939394,-2.939393939393966,10.0,-81.90186936422279,-68.91389915174642,-80.67147490932219
7.924242424242425,-2.9242424242424008,10.0,-81.75035421270836,-68.79268703053422,-80.489656727504
7.909090909090909,-2.909090909090942,10.0,-81.59883906118907,-68.67147490932214,-80.30783854568578
7.8939393939393945,-2.8939393939394265,10.0,-81.44732390967107,-68.55026278810799,-80.1260203638676
7.878787878787879,-2.8787878787878824,10.0,-81.29580875816,-68.42905066689588,-79.94420218204942
7.863636363636363,-2.8636363636363313,10.0,-81.14429360664917,-68.30783854568577,-79.7623840002292
7.848484848484848,-2.848484848484823,10.0,-80.99277845512893,-68.18662642447366,-79.58056581841109
7.833333333333333,-2.8333333333332504,10.0,-80.84126330361231,-68.06541430326153,-79.3987476365949
7.818181818181818,-2.818181818181799,10.0,-80.68974815209813,-67.94420218204934,-79.2169294547766
7.803030303030303,-2.803030303030269,10.0,-80.53823300058221,-67.82299006083727,-79.03511127295852
7.787878787878788,-2.7878787878788245,10.0,-80.38671784907199,-67.70177793962517,-78.8532930911404
7.7727272727272725,-2.772727272727323,10.0,-80.23520269755687,-67.580565818413,-78.67147490932209
7.757575757575758,-2.757575757575715,10.0,-80.08368754603593,-67.45935369720088,-78.48965672750397
7.742424242424242,-2.742424242424214,10.0,-79.93217239451873,-67.33814157598684,-78.30783854568574
7.7272727272727275,-2.7272727272727266,10.0,-79.78065724301281,-67.21692945477669,-78.1260203638676
7.712121212121213,-2.7121212121212395,10.0,-79.62914209149275,-67.09571733356458,-77.94420218204944
7.696969696969697,-2.696969696969674,10.0,-79.47762693997251,-66.97450521235248,-77.76238400023121
7.681818181818182,-2.6818181818181728,10.0,-79.32611178846092,-66.85329309114033,-77.58056581841309
7.666666666666666,-2.6666666666666927,10.0,-79.17459663694449,-66.73208096992619,-77.39874763659485
7.651515151515151,-2.651515151515163,10.0,-79.02308148542966,-66.61086884871608,-77.21692945477672
7.636363636363637,-2.636363636363569,10.0,-78.87156633391712,-66.48965672750396,-77.03511127295856
7.621212121212121,-2.621212121212139,10.0,-78.72005118239974,-66.36844460629183,-76.85329309113831
7.606060606060606,-2.606060606060538,10.0,-78.56853603088389,-66.24723248507969,-76.67147490932209
7.590909090909091,-2.590909090909122,10.0,-78.4170208793666,-66.12602036386559,-76.4896567275019
7.575757575757575,-2.5757575757575566,10.0,-78.26550572784936,-66.0048082426555,-76.30783854568573
7.5606060606060606,-2.5606060606060765,10.0,-78.11399057634333,-65.88359612144333,-76.12602036386562
7.545454545454546,-2.5454545454545823,10.0,-77.9624754248226,-65.76238400023125,-75.94420218204942
7.53030303030303,-2.5303030303029956,10.0,-77.81096027331432,-65.64117187901911,-75.76238400023125
7.515151515151516,-2.515151515151544,10.0,-77.65944512179783,-65.51995975780702,-75.58056581841312
7.5,-2.5,10.0,-77.507929970282,-65.39874763659485,-75.3987476365949
